"Notes"	"Residence County"	"Residence County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Clinton County, PA"	"42035"	"Mar., 2022 (provisional)"	"2022/03"	27	Not Applicable	Not Applicable
	"Clinton County, PA"	"42035"	"Apr., 2022 (provisional and partial)"	"2022/04"	10	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"Jan., 2022 (provisional)"	"2022/01"	91	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"Feb., 2022 (provisional)"	"2022/02"	76	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"Mar., 2022 (provisional)"	"2022/03"	49	Not Applicable	Not Applicable
	"Columbia County, PA"	"42037"	"Apr., 2022 (provisional and partial)"	"2022/04"	30	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"Jan., 2022 (provisional)"	"2022/01"	133	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"Feb., 2022 (provisional)"	"2022/02"	113	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"Mar., 2022 (provisional)"	"2022/03"	78	Not Applicable	Not Applicable
	"Crawford County, PA"	"42039"	"Apr., 2022 (provisional and partial)"	"2022/04"	37	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"Jan., 2022 (provisional)"	"2022/01"	335	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"Feb., 2022 (provisional)"	"2022/02"	243	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"Mar., 2022 (provisional)"	"2022/03"	235	Not Applicable	Not Applicable
	"Cumberland County, PA"	"42041"	"Apr., 2022 (provisional and partial)"	"2022/04"	87	Not Applicable	Not Applicable
	"Dauphin County, PA"	"42043"	"Jan., 2022 (provisional)"	"2022/01"	382	Not Applicable	Not Applicable
	"Dauphin County, PA"	"42043"	"Feb., 2022 (provisional)"	"2022/02"	250	Not Applicable	Not Applicable
	"Dauphin County, PA"	"42043"	"Mar., 2022 (provisional)"	"2022/03"	246	Not Applicable	Not Applicable
	"Dauphin County, PA"	"42043"	"Apr., 2022 (provisional and partial)"	"2022/04"	73	Not Applicable	Not Applicable
	"Delaware County, PA"	"42045"	"Jan., 2022 (provisional)"	"2022/01"	663	Not Applicable	Not Applicable
	"Delaware County, PA"	"42045"	"Feb., 2022 (provisional)"	"2022/02"	487	Not Applicable	Not Applicable
	"Delaware County, PA"	"42045"	"Mar., 2022 (provisional)"	"2022/03"	460	Not Applicable	Not Applicable
	"Delaware County, PA"	"42045"	"Apr., 2022 (provisional and partial)"	"2022/04"	183	Not Applicable	Not Applicable
	"Elk County, PA"	"42047"	"Jan., 2022 (provisional)"	"2022/01"	52	Not Applicable	Not Applicable
	"Elk County, PA"	"42047"	"Feb., 2022 (provisional)"	"2022/02"	42	Not Applicable	Not Applicable
	"Elk County, PA"	"42047"	"Mar., 2022 (provisional)"	"2022/03"	28	Not Applicable	Not Applicable
	"Elk County, PA"	"42047"	"Apr., 2022 (provisional and partial)"	"2022/04"	12	Not Applicable	Not Applicable
	"Erie County, PA"	"42049"	"Jan., 2022 (provisional)"	"2022/01"	361	Not Applicable	Not Applicable
	"Erie County, PA"	"42049"	"Feb., 2022 (provisional)"	"2022/02"	273	Not Applicable	Not Applicable
	"Erie County, PA"	"42049"	"Mar., 2022 (provisional)"	"2022/03"	254	Not Applicable	Not Applicable
	"Erie County, PA"	"42049"	"Apr., 2022 (provisional and partial)"	"2022/04"	109	Not Applicable	Not Applicable
	"Fayette County, PA"	"42051"	"Jan., 2022 (provisional)"	"2022/01"	258	Not Applicable	Not Applicable
	"Fayette County, PA"	"42051"	"Feb., 2022 (provisional)"	"2022/02"	178	Not Applicable	Not Applicable
	"Fayette County, PA"	"42051"	"Mar., 2022 (provisional)"	"2022/03"	144	Not Applicable	Not Applicable
	"Fayette County, PA"	"42051"	"Apr., 2022 (provisional and partial)"	"2022/04"	50	Not Applicable	Not Applicable
	"Franklin County, PA"	"42055"	"Jan., 2022 (provisional)"	"2022/01"	242	Not Applicable	Not Applicable
	"Franklin County, PA"	"42055"	"Feb., 2022 (provisional)"	"2022/02"	163	Not Applicable	Not Applicable
	"Franklin County, PA"	"42055"	"Mar., 2022 (provisional)"	"2022/03"	140	Not Applicable	Not Applicable
	"Franklin County, PA"	"42055"	"Apr., 2022 (provisional and partial)"	"2022/04"	53	Not Applicable	Not Applicable
	"Fulton County, PA"	"42057"	"Jan., 2022 (provisional)"	"2022/01"	28	Not Applicable	Not Applicable
	"Fulton County, PA"	"42057"	"Feb., 2022 (provisional)"	"2022/02"	18	Not Applicable	Not Applicable
	"Fulton County, PA"	"42057"	"Mar., 2022 (provisional)"	"2022/03"	15	Not Applicable	Not Applicable
	"Greene County, PA"	"42059"	"Jan., 2022 (provisional)"	"2022/01"	53	Not Applicable	Not Applicable
	"Greene County, PA"	"42059"	"Feb., 2022 (provisional)"	"2022/02"	41	Not Applicable	Not Applicable
	"Greene County, PA"	"42059"	"Mar., 2022 (provisional)"	"2022/03"	34	Not Applicable	Not Applicable
	"Greene County, PA"	"42059"	"Apr., 2022 (provisional and partial)"	"2022/04"	20	Not Applicable	Not Applicable
	"Huntingdon County, PA"	"42061"	"Jan., 2022 (provisional)"	"2022/01"	72	Not Applicable	Not Applicable
	"Huntingdon County, PA"	"42061"	"Feb., 2022 (provisional)"	"2022/02"	28	Not Applicable	Not Applicable
	"Huntingdon County, PA"	"42061"	"Mar., 2022 (provisional)"	"2022/03"	31	Not Applicable	Not Applicable
	"Huntingdon County, PA"	"42061"	"Apr., 2022 (provisional and partial)"	"2022/04"	16	Not Applicable	Not Applicable
	"Indiana County, PA"	"42063"	"Jan., 2022 (provisional)"	"2022/01"	112	Not Applicable	Not Applicable
	"Indiana County, PA"	"42063"	"Feb., 2022 (provisional)"	"2022/02"	95	Not Applicable	Not Applicable
	"Indiana County, PA"	"42063"	"Mar., 2022 (provisional)"	"2022/03"	79	Not Applicable	Not Applicable
	"Indiana County, PA"	"42063"	"Apr., 2022 (provisional and partial)"	"2022/04"	32	Not Applicable	Not Applicable
	"Jefferson County, PA"	"42065"	"Jan., 2022 (provisional)"	"2022/01"	74	Not Applicable	Not Applicable
	"Jefferson County, PA"	"42065"	"Feb., 2022 (provisional)"	"2022/02"	57	Not Applicable	Not Applicable
	"Jefferson County, PA"	"42065"	"Mar., 2022 (provisional)"	"2022/03"	40	Not Applicable	Not Applicable
	"Jefferson County, PA"	"42065"	"Apr., 2022 (provisional and partial)"	"2022/04"	12	Not Applicable	Not Applicable
	"Juniata County, PA"	"42067"	"Jan., 2022 (provisional)"	"2022/01"	39	Not Applicable	Not Applicable
	"Juniata County, PA"	"42067"	"Feb., 2022 (provisional)"	"2022/02"	31	Not Applicable	Not Applicable
	"Juniata County, PA"	"42067"	"Mar., 2022 (provisional)"	"2022/03"	18	Not Applicable	Not Applicable
	"Lackawanna County, PA"	"42069"	"Jan., 2022 (provisional)"	"2022/01"	309	Not Applicable	Not Applicable
	"Lackawanna County, PA"	"42069"	"Feb., 2022 (provisional)"	"2022/02"	223	Not Applicable	Not Applicable
	"Lackawanna County, PA"	"42069"	"Mar., 2022 (provisional)"	"2022/03"	223	Not Applicable	Not Applicable
	"Lackawanna County, PA"	"42069"	"Apr., 2022 (provisional and partial)"	"2022/04"	116	Not Applicable	Not Applicable
	"Lancaster County, PA"	"42071"	"Jan., 2022 (provisional)"	"2022/01"	725	Not Applicable	Not Applicable
	"Lancaster County, PA"	"42071"	"Feb., 2022 (provisional)"	"2022/02"	493	Not Applicable	Not Applicable
	"Lancaster County, PA"	"42071"	"Mar., 2022 (provisional)"	"2022/03"	475	Not Applicable	Not Applicable
	"Lancaster County, PA"	"42071"	"Apr., 2022 (provisional and partial)"	"2022/04"	162	Not Applicable	Not Applicable
	"Lawrence County, PA"	"42073"	"Jan., 2022 (provisional)"	"2022/01"	153	Not Applicable	Not Applicable
	"Lawrence County, PA"	"42073"	"Feb., 2022 (provisional)"	"2022/02"	116	Not Applicable	Not Applicable
	"Lawrence County, PA"	"42073"	"Mar., 2022 (provisional)"	"2022/03"	81	Not Applicable	Not Applicable
	"Lawrence County, PA"	"42073"	"Apr., 2022 (provisional and partial)"	"2022/04"	47	Not Applicable	Not Applicable
	"Lebanon County, PA"	"42075"	"Jan., 2022 (provisional)"	"2022/01"	219	Not Applicable	Not Applicable
	"Lebanon County, PA"	"42075"	"Feb., 2022 (provisional)"	"2022/02"	159	Not Applicable	Not Applicable
	"Lebanon County, PA"	"42075"	"Mar., 2022 (provisional)"	"2022/03"	130	Not Applicable	Not Applicable
	"Lebanon County, PA"	"42075"	"Apr., 2022 (provisional and partial)"	"2022/04"	48	Not Applicable	Not Applicable
	"Lehigh County, PA"	"42077"	"Jan., 2022 (provisional)"	"2022/01"	423	Not Applicable	Not Applicable
	"Lehigh County, PA"	"42077"	"Feb., 2022 (provisional)"	"2022/02"	298	Not Applicable	Not Applicable
	"Lehigh County, PA"	"42077"	"Mar., 2022 (provisional)"	"2022/03"	292	Not Applicable	Not Applicable
	"Lehigh County, PA"	"42077"	"Apr., 2022 (provisional and partial)"	"2022/04"	122	Not Applicable	Not Applicable
	"Luzerne County, PA"	"42079"	"Jan., 2022 (provisional)"	"2022/01"	489	Not Applicable	Not Applicable
	"Luzerne County, PA"	"42079"	"Feb., 2022 (provisional)"	"2022/02"	362	Not Applicable	Not Applicable
	"Luzerne County, PA"	"42079"	"Mar., 2022 (provisional)"	"2022/03"	328	Not Applicable	Not Applicable
	"Luzerne County, PA"	"42079"	"Apr., 2022 (provisional and partial)"	"2022/04"	128	Not Applicable	Not Applicable
	"Lycoming County, PA"	"42081"	"Jan., 2022 (provisional)"	"2022/01"	170	Not Applicable	Not Applicable
	"Lycoming County, PA"	"42081"	"Feb., 2022 (provisional)"	"2022/02"	100	Not Applicable	Not Applicable
	"Lycoming County, PA"	"42081"	"Mar., 2022 (provisional)"	"2022/03"	115	Not Applicable	Not Applicable
	"Lycoming County, PA"	"42081"	"Apr., 2022 (provisional and partial)"	"2022/04"	37	Not Applicable	Not Applicable
	"Mc Kean County, PA"	"42083"	"Jan., 2022 (provisional)"	"2022/01"	83	Not Applicable	Not Applicable
	"Mc Kean County, PA"	"42083"	"Feb., 2022 (provisional)"	"2022/02"	46	Not Applicable	Not Applicable
	"Mc Kean County, PA"	"42083"	"Mar., 2022 (provisional)"	"2022/03"	49	Not Applicable	Not Applicable
	"Mc Kean County, PA"	"42083"	"Apr., 2022 (provisional and partial)"	"2022/04"	24	Not Applicable	Not Applicable
	"Mercer County, PA"	"42085"	"Jan., 2022 (provisional)"	"2022/01"	173	Not Applicable	Not Applicable
	"Mercer County, PA"	"42085"	"Feb., 2022 (provisional)"	"2022/02"	128	Not Applicable	Not Applicable
	"Mercer County, PA"	"42085"	"Mar., 2022 (provisional)"	"2022/03"	147	Not Applicable	Not Applicable
	"Mercer County, PA"	"42085"	"Apr., 2022 (provisional and partial)"	"2022/04"	61	Not Applicable	Not Applicable
	"Mifflin County, PA"	"42087"	"Jan., 2022 (provisional)"	"2022/01"	54	Not Applicable	Not Applicable
	"Mifflin County, PA"	"42087"	"Feb., 2022 (provisional)"	"2022/02"	58	Not Applicable	Not Applicable
	"Mifflin County, PA"	"42087"	"Mar., 2022 (provisional)"	"2022/03"	56	Not Applicable	Not Applicable
	"Mifflin County, PA"	"42087"	"Apr., 2022 (provisional and partial)"	"2022/04"	14	Not Applicable	Not Applicable
	"Monroe County, PA"	"42089"	"Jan., 2022 (provisional)"	"2022/01"	209	Not Applicable	Not Applicable
	"Monroe County, PA"	"42089"	"Feb., 2022 (provisional)"	"2022/02"	165	Not Applicable	Not Applicable
	"Monroe County, PA"	"42089"	"Mar., 2022 (provisional)"	"2022/03"	162	Not Applicable	Not Applicable
	"Monroe County, PA"	"42089"	"Apr., 2022 (provisional and partial)"	"2022/04"	57	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"Jan., 2022 (provisional)"	"2022/01"	931	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"Feb., 2022 (provisional)"	"2022/02"	716	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"Mar., 2022 (provisional)"	"2022/03"	671	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"Apr., 2022 (provisional and partial)"	"2022/04"	273	Not Applicable	Not Applicable
	"Montour County, PA"	"42093"	"Jan., 2022 (provisional)"	"2022/01"	27	Not Applicable	Not Applicable
	"Montour County, PA"	"42093"	"Feb., 2022 (provisional)"	"2022/02"	26	Not Applicable	Not Applicable
	"Montour County, PA"	"42093"	"Mar., 2022 (provisional)"	"2022/03"	17	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"Jan., 2022 (provisional)"	"2022/01"	446	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"Feb., 2022 (provisional)"	"2022/02"	278	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"Mar., 2022 (provisional)"	"2022/03"	259	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"Apr., 2022 (provisional and partial)"	"2022/04"	112	Not Applicable	Not Applicable
	"Northumberland County, PA"	"42097"	"Jan., 2022 (provisional)"	"2022/01"	111	Not Applicable	Not Applicable
	"Northumberland County, PA"	"42097"	"Feb., 2022 (provisional)"	"2022/02"	116	Not Applicable	Not Applicable
	"Northumberland County, PA"	"42097"	"Mar., 2022 (provisional)"	"2022/03"	79	Not Applicable	Not Applicable
	"Northumberland County, PA"	"42097"	"Apr., 2022 (provisional and partial)"	"2022/04"	28	Not Applicable	Not Applicable
	"Perry County, PA"	"42099"	"Jan., 2022 (provisional)"	"2022/01"	75	Not Applicable	Not Applicable
	"Perry County, PA"	"42099"	"Feb., 2022 (provisional)"	"2022/02"	58	Not Applicable	Not Applicable
	"Perry County, PA"	"42099"	"Mar., 2022 (provisional)"	"2022/03"	32	Not Applicable	Not Applicable
	"Perry County, PA"	"42099"	"Apr., 2022 (provisional and partial)"	"2022/04"	24	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"Jan., 2022 (provisional)"	"2022/01"	2036	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"Feb., 2022 (provisional)"	"2022/02"	1290	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"Mar., 2022 (provisional)"	"2022/03"	1126	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"Apr., 2022 (provisional and partial)"	"2022/04"	442	Not Applicable	Not Applicable
	"Pike County, PA"	"42103"	"Jan., 2022 (provisional)"	"2022/01"	85	Not Applicable	Not Applicable
	"Pike County, PA"	"42103"	"Feb., 2022 (provisional)"	"2022/02"	43	Not Applicable	Not Applicable
	"Pike County, PA"	"42103"	"Mar., 2022 (provisional)"	"2022/03"	48	Not Applicable	Not Applicable
	"Pike County, PA"	"42103"	"Apr., 2022 (provisional and partial)"	"2022/04"	30	Not Applicable	Not Applicable
	"Potter County, PA"	"42105"	"Jan., 2022 (provisional)"	"2022/01"	25	Not Applicable	Not Applicable
	"Potter County, PA"	"42105"	"Feb., 2022 (provisional)"	"2022/02"	14	Not Applicable	Not Applicable
	"Potter County, PA"	"42105"	"Mar., 2022 (provisional)"	"2022/03"	22	Not Applicable	Not Applicable
	"Schuylkill County, PA"	"42107"	"Jan., 2022 (provisional)"	"2022/01"	257	Not Applicable	Not Applicable
	"Schuylkill County, PA"	"42107"	"Feb., 2022 (provisional)"	"2022/02"	176	Not Applicable	Not Applicable
	"Schuylkill County, PA"	"42107"	"Mar., 2022 (provisional)"	"2022/03"	175	Not Applicable	Not Applicable
	"Schuylkill County, PA"	"42107"	"Apr., 2022 (provisional and partial)"	"2022/04"	56	Not Applicable	Not Applicable
	"Snyder County, PA"	"42109"	"Jan., 2022 (provisional)"	"2022/01"	48	Not Applicable	Not Applicable
	"Snyder County, PA"	"42109"	"Feb., 2022 (provisional)"	"2022/02"	34	Not Applicable	Not Applicable
	"Snyder County, PA"	"42109"	"Mar., 2022 (provisional)"	"2022/03"	40	Not Applicable	Not Applicable
	"Snyder County, PA"	"42109"	"Apr., 2022 (provisional and partial)"	"2022/04"	18	Not Applicable	Not Applicable
	"Somerset County, PA"	"42111"	"Jan., 2022 (provisional)"	"2022/01"	137	Not Applicable	Not Applicable
	"Somerset County, PA"	"42111"	"Feb., 2022 (provisional)"	"2022/02"	90	Not Applicable	Not Applicable
	"Somerset County, PA"	"42111"	"Mar., 2022 (provisional)"	"2022/03"	93	Not Applicable	Not Applicable
	"Somerset County, PA"	"42111"	"Apr., 2022 (provisional and partial)"	"2022/04"	34	Not Applicable	Not Applicable
	"Susquehanna County, PA"	"42115"	"Jan., 2022 (provisional)"	"2022/01"	70	Not Applicable	Not Applicable
	"Susquehanna County, PA"	"42115"	"Feb., 2022 (provisional)"	"2022/02"	47	Not Applicable	Not Applicable
	"Susquehanna County, PA"	"42115"	"Mar., 2022 (provisional)"	"2022/03"	44	Not Applicable	Not Applicable
	"Susquehanna County, PA"	"42115"	"Apr., 2022 (provisional and partial)"	"2022/04"	15	Not Applicable	Not Applicable
	"Tioga County, PA"	"42117"	"Jan., 2022 (provisional)"	"2022/01"	63	Not Applicable	Not Applicable
	"Tioga County, PA"	"42117"	"Feb., 2022 (provisional)"	"2022/02"	55	Not Applicable	Not Applicable
	"Tioga County, PA"	"42117"	"Mar., 2022 (provisional)"	"2022/03"	42	Not Applicable	Not Applicable
	"Tioga County, PA"	"42117"	"Apr., 2022 (provisional and partial)"	"2022/04"	14	Not Applicable	Not Applicable
	"Union County, PA"	"42119"	"Jan., 2022 (provisional)"	"2022/01"	38	Not Applicable	Not Applicable
	"Union County, PA"	"42119"	"Feb., 2022 (provisional)"	"2022/02"	42	Not Applicable	Not Applicable
	"Union County, PA"	"42119"	"Mar., 2022 (provisional)"	"2022/03"	37	Not Applicable	Not Applicable
	"Union County, PA"	"42119"	"Apr., 2022 (provisional and partial)"	"2022/04"	15	Not Applicable	Not Applicable
	"Venango County, PA"	"42121"	"Jan., 2022 (provisional)"	"2022/01"	90	Not Applicable	Not Applicable
	"Venango County, PA"	"42121"	"Feb., 2022 (provisional)"	"2022/02"	76	Not Applicable	Not Applicable
	"Venango County, PA"	"42121"	"Mar., 2022 (provisional)"	"2022/03"	61	Not Applicable	Not Applicable
	"Venango County, PA"	"42121"	"Apr., 2022 (provisional and partial)"	"2022/04"	22	Not Applicable	Not Applicable
	"Warren County, PA"	"42123"	"Jan., 2022 (provisional)"	"2022/01"	58	Not Applicable	Not Applicable
	"Warren County, PA"	"42123"	"Feb., 2022 (provisional)"	"2022/02"	45	Not Applicable	Not Applicable
	"Warren County, PA"	"42123"	"Mar., 2022 (provisional)"	"2022/03"	56	Not Applicable	Not Applicable
	"Warren County, PA"	"42123"	"Apr., 2022 (provisional and partial)"	"2022/04"	15	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"Jan., 2022 (provisional)"	"2022/01"	304	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"Feb., 2022 (provisional)"	"2022/02"	245	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"Mar., 2022 (provisional)"	"2022/03"	211	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"Apr., 2022 (provisional and partial)"	"2022/04"	71	Not Applicable	Not Applicable
	"Wayne County, PA"	"42127"	"Jan., 2022 (provisional)"	"2022/01"	66	Not Applicable	Not Applicable
	"Wayne County, PA"	"42127"	"Feb., 2022 (provisional)"	"2022/02"	65	Not Applicable	Not Applicable
	"Wayne County, PA"	"42127"	"Mar., 2022 (provisional)"	"2022/03"	64	Not Applicable	Not Applicable
	"Wayne County, PA"	"42127"	"Apr., 2022 (provisional and partial)"	"2022/04"	20	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"Jan., 2022 (provisional)"	"2022/01"	610	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"Feb., 2022 (provisional)"	"2022/02"	431	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"Mar., 2022 (provisional)"	"2022/03"	382	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"Apr., 2022 (provisional and partial)"	"2022/04"	140	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"Jan., 2022 (provisional)"	"2022/01"	35	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"Feb., 2022 (provisional)"	"2022/02"	27	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"Mar., 2022 (provisional)"	"2022/03"	33	Not Applicable	Not Applicable
	"Wyoming County, PA"	"42131"	"Apr., 2022 (provisional and partial)"	"2022/04"	13	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"Jan., 2022 (provisional)"	"2022/01"	592	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"Feb., 2022 (provisional)"	"2022/02"	384	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"Mar., 2022 (provisional)"	"2022/03"	397	Not Applicable	Not Applicable
	"York County, PA"	"42133"	"Apr., 2022 (provisional and partial)"	"2022/04"	151	Not Applicable	Not Applicable
	"Bristol County, RI"	"44001"	"Jan., 2022 (provisional)"	"2022/01"	60	Not Applicable	Not Applicable
